stat,,rmse_mean,rmse_mean,rmse_mean,rmse_mean,rmse_std,rmse_std,rmse_std,rmse_std
miss_percent,,10,20,50,80,10,20,50,80
method,axis,,,,,,,,
mean,time,114.19512986314456,114.21794544059848,114.48274477087892,114.94996616936548,2.0235600220836805,1.5378915229969117,0.7886259346490276,0.7337632022758154
mean,pitch_angle,42.13634097949547,42.71242056132106,45.41158894602257,51.253205011895815,1.478315617465353,1.3256033344309646,1.0431953547973063,0.9676904993825304
fill_average,time,14.42785290269928,15.274517356328806,18.773378693599582,24.295387717573764,0.9328304999395104,0.7638733551042026,0.5509111501665543,0.6920555883421631
fill_average,pitch_angle,33.446872562019124,35.01767625477702,41.94278755137449,50.77359351723999,1.5382982676481352,1.364093080079566,1.0238430387446666,1.1911888773045671
interp,time,14.292458130250644,14.911546163974608,17.821888185234105,23.05864642304279,1.057984737052152,0.683552759644874,0.6642885412970864,0.6708458874411183
interp,pitch_angle,33.395137066702176,34.68726094401319,41.82075855357888,50.15997865499846,1.8118666445859248,1.01402802602283,1.0959207887709546,1.238932416388708
knn,time,23.7432515088086,26.27580524465363,35.37152197762462,41.84075170727217,1.1299950782641952,0.9868853804072956,1.029770291053213,1.3804556084830106
knn,pitch_angle,39.0556025700032,40.71613359263067,45.085065685576986,51.272552919571645,1.9289274253559685,1.076620179460763,0.906426390822452,0.9500393096416874
