stat,,rmse_mean,rmse_mean,rmse_mean,rmse_mean,rmse_std,rmse_std,rmse_std,rmse_std
miss_percent,,10,20,50,80,10,20,50,80
method,axis,,,,,,,,
mean,time,1116.2378810970204,1116.395439849224,1113.6835592767168,1117.9107849008044,32.09317856351456,15.81431941969318,8.334969201501645,8.714816789492879
mean,pitch_angle,994.4458209890116,1012.685083445425,1076.4292084933563,1201.1918127803112,61.75099145171757,35.85477718305645,28.21486430586876,33.22539797502677
fill_average,time,83.93303656341298,90.40376719572936,122.78001504579878,195.37060934884147,8.316794010698391,6.668610721383126,5.961031506211078,9.935522093805178
fill_average,pitch_angle,510.4392341980515,589.9747068540574,840.8987848322322,1126.526138584911,74.00010578493784,50.04429834214128,44.41291211203407,44.8531336182278
interp,time,78.48320682139573,84.57765773790275,111.6887110473061,168.66316382608278,6.958868522384042,5.380648846803921,6.0074963413742655,9.820894219017664
interp,pitch_angle,503.9436000381658,576.1905147189643,809.5480308037045,1134.4955890355022,66.73033464124882,53.96929872291492,36.814297785807774,37.97477712079434
knn,time,152.11040617315524,209.18012929571472,471.3806477029282,628.5413670435638,12.490873154730808,17.897434406708825,20.95390411748685,27.239165220794654
knn,pitch_angle,879.8126203732717,940.89873778327,1063.540352708233,1212.4791466344052,71.81113566824938,43.57948251098655,28.285650194015886,40.62337122141385
