stat,,rmse_mean,rmse_mean,rmse_mean,rmse_mean,rmse_std,rmse_std,rmse_std,rmse_std
miss_percent,,10,20,50,80,10,20,50,80
method,axis,,,,,,,,
mean,time,34.74342665218273,34.821533336104025,34.762341098491795,34.87063685915422,1.114271360693674,0.8201504775221286,0.3896786825826825,0.3442067462255402
mean,pitch_angle,31.78781407487578,31.93514096572517,33.959246053407405,38.328969210418926,1.253705297109055,0.9258083271554072,0.5434315961398986,0.6790198344652165
fill_average,time,19.0108474637886,20.152003546959737,23.924372351544434,28.881349171914376,1.160651031704982,0.8919498517733204,0.63039853635314,0.662533928693243
fill_average,pitch_angle,32.73991626701537,33.33255962943148,35.49162885140925,38.97514316235154,1.2416713733184783,0.8344035596098233,0.5574394716183222,0.7592370676342077
interp,time,18.740869200017087,19.60417749161408,23.004190902443263,28.669478490699568,1.0980876894004428,0.8767420476752444,0.7636090489364417,0.8086842150214145
interp,pitch_angle,32.61622735386818,33.37168057792781,35.60796957975878,38.99605933204646,1.050608303415679,0.7450029584770413,0.503558450084138,0.6430083691234489
knn,time,29.085076545430223,30.09068630911493,32.707462300521485,34.33777702942425,1.2827061359201877,0.9872354750914624,0.5162583219645916,0.4815762475485408
knn,pitch_angle,31.66961970749216,31.916637013392297,33.90512324189553,38.16980583120476,1.2300228965596816,0.8071504379811473,0.3823532509735761,0.6296406255122259
