stat,,rmse_mean,rmse_mean,rmse_mean,rmse_mean,rmse_std,rmse_std,rmse_std,rmse_std
miss_percent,,10,20,50,80,10,20,50,80
method,axis,,,,,,,,
mean,time,960.1136355055172,965.8606840462662,965.0068606974244,965.574772191603,30.40602749464366,20.82431746287881,10.75724058830996,11.153684112498947
mean,pitch_angle,815.1710293263714,819.5811178275134,870.6478978133674,978.8649914875876,21.64000773895752,15.863595761589767,11.473971929064952,15.134212688178842
fill_average,time,110.44175592550611,125.30195379403786,168.35226658925015,258.172055996954,9.704027224502935,10.187852633259473,7.274769580839668,9.457804494671567
fill_average,pitch_angle,263.77000047258787,317.73706510788736,563.2190198851564,882.1970985898333,20.214770330154103,19.09445127697048,18.082959004455653,16.635677573728646
interp,time,106.52909902338804,113.0965848163791,153.155434998744,235.9844202753145,10.771064566559458,7.751278004373019,7.808632254439344,14.662497233666622
interp,pitch_angle,249.5178572837141,300.6077701391854,544.455276849152,868.9521026334852,17.905380002240086,19.513935844069973,22.1364520524164,16.616025094848673
knn,time,175.7013825735961,236.23740064180657,378.6299551241633,463.054510604124,13.983532580459569,14.23019338621015,9.170250399232987,28.870884507715363
knn,pitch_angle,674.7396466781637,743.3524402768381,864.6110706457632,978.2466751844098,23.444611060907853,14.972048636410774,11.936093649806796,14.920812993277602
