method,n_neighbors,10,20,50,80
knn,1n,1611.5788245599133,3887.231931010389,8037.475788774333,9023.29081371619
knn,5n,1464.2697832501738,2307.546715754498,5879.586640311707,6936.971666406583
knn,10n,1581.779904316004,2271.0836667855283,5452.954423520227,7083.689503440023
knn,15n,1691.9417479097467,2254.0605501739724,5213.593800010412,7524.606489717087
knn_with_traintest,1n,5932.276748497081,6029.941360861399,12174.793421832212,20231.49516533948
knn_with_traintest,5n,5545.9374817409725,5645.531153934964,9949.55381703538,15199.731495038175
knn_with_traintest,10n,5601.252836362004,5604.580097778477,9294.497919526571,13874.492763882145
knn_with_traintest,15n,5712.434154811794,5570.44631457205,8888.130958109183,13154.695493120536
