method,n_neighbors,10,20,50,80
knn,1n,156.29330379376535,303.7864845884074,507.09429534074536,556.3599833502323
knn,5n,111.4988980172118,195.2862616492177,373.8628712567577,459.7499646135535
knn,10n,110.99508362443162,183.3239129419054,356.8824337755627,522.7682978777171
knn,15n,117.2494090402472,180.103805134066,350.226284682599,599.4729380617932
knn_with_traintest,1n,335.9098812902136,400.9691991603727,899.7907140972086,1486.9637066868563
knn_with_traintest,5n,311.9410949698536,420.6928801512649,836.5863134746588,1257.701754591212
knn_with_traintest,10n,328.1594597426816,427.5983310112965,814.2531482735947,1179.6776582129685
knn_with_traintest,15n,335.33509111029923,437.34276476681066,800.2241290931786,1162.9247480417823
