method,n_neighbors,10,20,50,80
knn,1n,22.789392550110268,27.639061345143062,33.799977196306365,35.728403463286305
knn,5n,18.695498851570367,20.41682203190843,25.87787271723757,27.69589198374294
knn,10n,18.227594451748427,19.53946914919666,24.36914937072281,27.6943204443948
knn,15n,18.47715675001024,19.33760146061153,23.77590957661156,28.9745528314507
knn_with_traintest,1n,33.130188861145314,48.594085594273466,70.36954277319454,92.32631789366825
knn_with_traintest,5n,24.800380531435508,26.880727552250303,41.10113744290141,60.144053633598126
knn_with_traintest,10n,23.855559951312816,24.44249880276529,3698.4199264027343,3311.4024735073394
knn_with_traintest,15n,22.918234057125524,4007.0030389535177,2465.6905278065296,2207.484219868488
