method,n_neighbors,10,20,50,80
knn,1n,54.25975547202467,65.23221917475003,81.4980581088191,88.62039871179546
knn,5n,43.87910830497864,48.38167735699799,61.11322081200719,69.87062359880895
knn,10n,44.034935702289815,46.79959031341237,58.0408848802116,74.17765290971873
knn,15n,44.47153891519995,47.03557898094167,56.60808444746502,88.75794381467858
knn_with_traintest,1n,61.39298597804015,67.0491128556153,169.66619316313327,205.8920318312705
knn_with_traintest,5n,51.009860194772735,63.26786276836839,108.24101811615668,141.57651818732674
knn_with_traintest,10n,49.07175934129696,53.1045818996024,89.166792045771,120.26086424695944
knn_with_traintest,15n,48.43775040158853,597.9562711365114,79.74242577436229,109.3878592140243
