method,n_neighbors,10,20,50,80
knn,1n,94.61177975957156,104.6188382404633,113.0257069474416,120.07990435380262
knn,5n,76.52345806698702,79.89167640896567,88.93849186833744,92.75057178696343
knn,10n,74.30543766458145,76.71107453617955,84.99916000839727,89.66852611251345
knn,15n,74.9899596360604,76.27209962099211,83.21422526809651,89.47149750179136
knn_with_traintest,1n,131.42212943061523,195.52572499708896,339.93436044014106,616.1868344480027
knn_with_traintest,5n,103.18104445762442,126.5728320117242,219.3745202707626,360.7793067834121
knn_with_traintest,10n,101.97833621770046,112.24056115242186,194.8442119073043,273.90104269690096
knn_with_traintest,15n,95.89904347958868,107.54815213747484,178.7863225692972,240.46747898509415
