method,n_neighbors,10,20,50,80
knn,1n,88.65040781816168,161.014469012355,281.5155412050458,321.3921237658386
knn,5n,75.53737086999335,113.58923152102984,217.23428629690576,267.7370988933073
knn,10n,75.90975333398164,111.6455998781003,206.1931681230456,291.5506796922164
knn,15n,77.56244998582534,108.79860523136188,206.5947268478881,334.5446132199337
knn_with_traintest,1n,179.89852202737111,200.1007890603032,427.33597974206594,629.8792671779057
knn_with_traintest,5n,171.30508646092846,175.0085916735877,327.96689954070365,512.3289367332209
knn_with_traintest,10n,169.0379901309371,169.23544470889726,300.5384109784616,678.2684167817725
knn_with_traintest,15n,166.6656605344254,169.79150035656505,291.85493789696545,566.4163549731924
